1882.232,-0.347
1882.234,-0.388
1882.237,-0.572
1882.240,-0.553
1882.242,-0.522
1882.245,-0.295
1882.248,-0.140
1882.251,-0.142
1882.253,-0.155
1882.256,-0.311
1882.259,-0.468
1882.262,-0.525
1882.264,-0.614
1882.267,-0.677
1882.270,-0.562
1882.273,-0.695
1882.275,-0.867
1882.278,-0.739
1882.281,-0.775
1882.284,-0.959
1882.286,-0.725
1882.289,-0.576
1882.292,-0.601
1882.295,-0.518
1882.297,-0.534
1882.300,-0.513
1882.303,-0.407
1882.305,-0.492
1882.308,-0.759
1882.311,-0.703
1882.314,-0.426
1882.316,-0.293
1882.319,-0.284
1882.322,-0.389
1882.325,-0.425
1882.327,-0.372
1882.330,-0.309
1882.333,-0.202
1882.336,-0.115
1882.338,-0.197
1882.341,-0.241
1882.344,-0.302
1882.347,-0.424
1882.349,-0.366
1882.352,-0.451
1882.355,-0.432
1882.358,-0.392
1882.360,-0.360
1882.363,-0.454
1882.366,-0.531
1882.369,-0.649
1882.371,-0.673
1882.374,-0.594
1882.377,-0.548
1882.379,-0.556
1882.382,-0.458
1882.385,-0.540
1882.388,-0.524
1882.390,-0.580
1882.393,-0.467
1882.396,-0.437
1882.399,-0.404
1882.401,-0.317
1882.404,-0.255
1882.407,-0.198
1882.410,-0.350
1882.412,-0.395
1882.415,-0.562
1882.418,-0.604
1882.421,-0.504
1882.423,-0.520
1882.426,-0.604
1882.429,-0.454
1882.432,-0.302
1882.434,-0.491
1882.437,-0.678
1882.440,-0.664
1882.443,-0.682
1882.445,-0.579
1882.448,-0.601
1882.451,-0.579
1882.453,-0.521
1882.456,-0.546
1882.459,-0.571
1882.462,-0.596
1882.464,-0.740
1882.467,-0.837
1882.470,-0.727
1882.473,-0.587
1882.475,-0.489
1882.478,-0.427
1882.481,-0.410
1882.484,-0.507
1882.486,-0.558
1882.489,-0.618
1882.492,-0.696
1882.495,-0.670
1882.497,-0.636
1882.500,-0.587
1882.503,-0.476
1882.505,-0.454
1882.508,-0.452
1882.511,-0.447
1882.514,-0.393
1882.516,-0.380
1882.519,-0.401
1882.522,-0.487
1882.525,-0.465
1882.527,-0.533
1882.530,-0.568
1882.533,-0.665
1882.536,-0.591
1882.538,-0.442
1882.541,-0.417
1882.544,-0.370
1882.547,-0.353
1882.549,-0.494
1882.552,-0.536
1882.555,-0.636
1882.557,-0.478
1882.560,-0.356
1882.563,-0.355
1882.566,-0.392
1882.568,-0.393
1882.571,-0.647
